DATE,DCOILBRENTEU_NBD19870520
2002-04-08,141.49222
2002-04-09,136.76865
2002-04-10,134.88996
2002-04-11,130.00537
2002-04-12,124.79871
2002-04-15,125.55019
2002-04-16,128.98551
2002-04-17,135.58776
2002-04-18,139.02308
2002-04-19,138.80837
2002-04-22,139.34514
2002-04-23,140.95545
2002-04-24,140.63339
2002-04-25,142.08266
2002-04-26,141.27751
2002-04-29,144.12238
2002-04-30,144.82018
2002-05-01,143.15620
2002-05-02,138.11057
2002-05-03,138.48631
2002-05-06,.
2002-05-07,137.03704
2002-05-08,140.04294
2002-05-09,140.04294
2002-05-10,144.33709
2002-05-13,141.17016
2002-05-14,145.57166
2002-05-15,145.84004
2002-05-16,138.00322
2002-05-17,136.60762
2002-05-20,139.39882
2002-05-21,134.13849
2002-05-22,130.54214
2002-05-23,128.87815
2002-05-24,127.53623
2002-05-27,126.24799
2002-05-28,132.63553
2002-05-29,129.79066
2002-05-30,127.32152
2002-05-31,128.12668
2002-06-03,.
2002-06-04,.
2002-06-05,124.47665
2002-06-06,122.32958
2002-06-07,123.40311
2002-06-10,122.54428
2002-06-11,120.07515
2002-06-12,123.93988
2002-06-13,127.32152
2002-06-14,128.66345
2002-06-17,132.52818
2002-06-18,132.25980
2002-06-19,133.38701
2002-06-20,131.07890
2002-06-21,129.57595
2002-06-24,134.13849
2002-06-25,135.90982
2002-06-26,132.85024
2002-06-27,136.28556
2002-06-28,135.96350
2002-07-01,137.68116
2002-07-02,137.62748
2002-07-03,137.35910
2002-07-04,136.92968
2002-07-05,138.21793
2002-07-08,134.62158
2002-07-09,133.65539
2002-07-10,138.59367
2002-07-11,138.64734
2002-07-12,140.15030
2002-07-15,140.41868
2002-07-16,139.23779
2002-07-17,140.57971
2002-07-18,143.42458
2002-07-19,141.54589
2002-07-22,137.94954
2002-07-23,137.68116
2002-07-24,136.50027
2002-07-25,136.12453
2002-07-26,134.72893
2002-07-29,135.26570
2002-07-30,139.29147
2002-07-31,141.06280
2002-08-01,138.43264
2002-08-02,135.10467
2002-08-05,135.26570
2002-08-06,137.89587
2002-08-07,137.94954
2002-08-08,136.92968
2002-08-09,136.82233
2002-08-12,137.57381
2002-08-13,140.15030
2002-08-14,142.08266
2002-08-15,143.10252
2002-08-16,146.69887
2002-08-19,147.28932
2002-08-20,148.30918
2002-08-21,147.77241
2002-08-22,149.27536
2002-08-23,147.66506
2002-08-26,147.93344
2002-08-27,149.70478
2002-08-28,147.82609
2002-08-29,145.51798
2002-08-30,147.93344
2002-09-02,147.34300
2002-09-03,142.67311
2002-09-04,146.59152
2002-09-05,147.82609
2002-09-06,152.22759
2002-09-09,153.89157
2002-09-10,155.23349
2002-09-11,153.94525
2002-09-12,149.00698
2002-09-13,153.14010
2002-09-16,152.33494
2002-09-17,149.00698
2002-09-18,152.49597
2002-09-19,152.71068
2002-09-20,153.56951
2002-09-23,157.59528
2002-09-24,158.18572
2002-09-25,156.25335
2002-09-26,155.28717
2002-09-27,155.66291
2002-09-30,156.25335
2002-10-01,157.91734
2002-10-02,156.41439
2002-10-03,152.76436
2002-10-04,152.01288
2002-10-07,152.33494
2002-10-08,151.79817
2002-10-09,151.85185
2002-10-10,148.68492
2002-10-11,151.26141
2002-10-14,153.30113
2002-10-15,153.83790
2002-10-16,153.56951
2002-10-17,151.47611
2002-10-18,151.36876
2002-10-21,144.98121
2002-10-22,143.26355
2002-10-23,143.20988
2002-10-24,143.74665
2002-10-25,139.34514
2002-10-28,136.55395
2002-10-29,138.00322
2002-10-30,135.74879
2002-10-31,136.92968
2002-11-01,138.37896
2002-11-04,135.31938
2002-11-05,132.36715
2002-11-06,127.37520
2002-11-07,130.75684
2002-11-08,126.35534
2002-11-11,128.07300
2002-11-12,128.87815
2002-11-13,123.24208
2002-11-14,122.49061
2002-11-15,125.22813
2002-11-18,125.65754
2002-11-19,129.09286
2002-11-20,129.09286
2002-11-21,131.61567
2002-11-22,133.06495
2002-11-25,133.38701
2002-11-26,131.83038
2002-11-27,134.78261
2002-11-28,137.94954
2002-11-29,138.16425
2002-12-02,138.11057
2002-12-03,140.04294
2002-12-04,139.50617
2002-12-05,139.93559
2002-12-06,137.78851
2002-12-09,139.88191
2002-12-10,141.43854
2002-12-11,144.12238
2002-12-12,146.48417
2002-12-13,148.36286
2002-12-16,154.21363
2002-12-17,157.00483
2002-12-18,160.76221
2002-12-19,162.42619
2002-12-20,158.82984
2002-12-23,164.30488
2002-12-24,166.02254
2002-12-25,.
2002-12-26,.
2002-12-27,169.02845
2002-12-30,171.87332
2002-12-31,161.67472
2003-01-01,.
2003-01-02,162.74826
2003-01-03,168.70639
2003-01-06,168.70639
2003-01-07,165.21739
2003-01-08,157.27322
2003-01-09,162.42619
2003-01-10,161.40633
2003-01-13,163.49973
2003-01-14,168.33065
2003-01-15,170.31669
2003-01-16,173.32260
2003-01-17,169.45786
2003-01-20,173.00054
2003-01-21,170.26302
2003-01-22,172.14171
2003-01-23,168.54536
2003-01-24,169.72625
2003-01-27,166.50564
2003-01-28,164.94901
2003-01-29,167.79388
2003-01-30,168.65271
2003-01-31,169.45786
2003-02-03,166.12990
2003-02-04,167.09608
2003-02-05,170.53140
2003-02-06,170.74611
2003-02-07,173.00054
2003-02-10,174.28878
2003-02-11,174.50349
2003-02-12,174.23510
2003-02-13,178.36822
2003-02-14,178.52925
2003-02-17,177.45572
2003-02-18,178.52925
2003-02-19,177.99249
2003-02-20,175.84541
2003-02-21,175.84541
2003-02-24,179.33441
2003-02-25,180.56897
2003-02-26,179.60279
2003-02-27,182.98443
2003-02-28,182.50134
2003-03-03,179.28073
2003-03-04,184.48739
2003-03-05,182.07193
2003-03-06,184.59474
2003-03-07,185.02415
2003-03-10,187.54697
2003-03-11,182.82340
2003-03-12,183.36017
2003-03-13,182.39399
2003-03-14,168.97477
2003-03-17,162.90929
2003-03-18,153.24745
2003-03-19,152.44230
2003-03-20,150.29522
2003-03-21,137.35910
2003-03-24,142.45840
2003-03-25,146.43049
2003-03-26,139.45250
2003-03-27,146.48417
2003-03-28,148.47021
2003-03-31,150.56361
2003-04-01,149.97316
2003-04-02,141.11648
2003-04-03,143.58561
2003-04-04,137.52013
2003-04-07,135.64144
2003-04-08,133.54804
2003-04-09,134.78261
2003-04-10,135.05099
2003-04-11,130.91787
2003-04-14,132.68921
2003-04-15,132.79656
2003-04-16,133.44069
2003-04-17,136.12453
2003-04-18,138.27160
2003-04-21,138.27160
2003-04-22,138.05690
2003-04-23,131.83038
2003-04-24,129.14654
2003-04-25,130.38111
2003-04-28,125.71122
2003-04-29,124.69136
2003-04-30,126.67740
2003-05-01,127.69726
2003-05-02,127.37520
2003-05-05,126.62373
2003-05-06,128.34138
2003-05-07,128.87815
2003-05-08,131.40097
2003-05-09,137.14439
2003-05-12,137.89587
2003-05-13,136.60762
2003-05-14,139.45250
2003-05-15,143.69297
2003-05-16,145.89372
2003-05-19,146.16210
2003-05-20,143.26355
2003-05-21,148.04079
2003-05-22,146.64520
2003-05-23,145.67901
2003-05-26,143.74665
2003-05-27,142.51208
2003-05-28,142.13634
2003-05-29,141.65325
2003-05-30,142.67311
2003-06-02,147.93344
2003-06-03,150.24155
2003-06-04,147.55770
2003-06-05,151.15405
2003-06-06,152.33494
2003-06-09,153.62319
2003-06-10,152.65700
2003-06-11,155.50188
2003-06-12,152.87171
2003-06-13,147.02093
2003-06-16,147.61138
2003-06-17,145.67901
2003-06-18,141.86795
2003-06-19,140.68706
2003-06-20,145.62534
2003-06-23,145.62534
2003-06-24,144.71283
2003-06-25,146.75255
2003-06-26,145.24960
2003-06-27,147.34300
2003-06-30,155.01879
2003-07-01,152.06656
2003-07-02,151.36876
2003-07-03,153.67687
2003-07-04,150.13419
2003-07-07,146.16210
2003-07-08,150.02684
2003-07-09,151.42244
2003-07-10,157.64895
2003-07-11,157.59528
2003-07-14,153.08642
2003-07-15,154.96511
2003-07-16,153.03274
2003-07-17,153.46216
2003-07-18,156.73645
2003-07-21,150.34890
2003-07-22,152.44230
2003-07-23,148.52389
2003-07-24,148.84595
2003-07-25,151.90553
2003-07-28,148.73859
2003-07-29,151.74450
2003-07-30,151.95921
2003-07-31,153.94525
2003-08-01,159.04455
2003-08-04,160.54750
2003-08-05,163.01664
2003-08-06,161.08427
2003-08-07,161.35266
2003-08-08,164.19753
2003-08-11,161.29898
2003-08-12,161.72840
2003-08-13,159.20558
2003-08-14,155.44820
2003-08-15,156.62909
2003-08-18,160.38647
2003-08-19,156.62909
2003-08-20,157.16586
2003-08-21,160.76221
2003-08-22,162.21149
2003-08-25,160.92324
2003-08-26,161.46001
2003-08-27,161.29898
2003-08-28,161.56736
2003-08-29,163.07032
2003-09-01,159.09823
2003-09-02,150.72464
2003-09-03,149.70478
2003-09-04,147.55770
2003-09-05,148.79227
2003-09-08,152.81804
2003-09-09,148.36286
2003-09-10,149.00698
2003-09-11,147.50403
2003-09-12,142.35105
2003-09-15,141.59957
2003-09-16,141.06280
2003-09-17,138.27160
2003-09-18,137.19807
2003-09-19,136.92968
2003-09-22,138.59367
2003-09-23,138.16425
2003-09-24,143.90768
2003-09-25,145.14224
2003-09-26,145.03489
2003-09-29,149.06065
2003-09-30,150.77831
2003-10-01,150.18787
2003-10-02,155.12614
2003-10-03,156.41439
2003-10-06,159.68867
2003-10-07,157.54160
2003-10-08,155.44820
2003-10-09,162.15781
2003-10-10,167.09608
2003-10-13,166.39828
2003-10-14,168.81374
2003-10-15,167.63285
2003-10-16,166.66667
2003-10-17,162.47987
2003-10-20,159.84970
2003-10-21,158.93720
2003-10-22,157.00483
2003-10-23,159.04455
2003-10-24,161.08427
2003-10-27,157.70263
2003-10-28,155.60923
2003-10-29,153.30113
2003-10-30,147.45035
2003-10-31,149.65110
2003-11-03,149.11433
2003-11-04,146.64520
2003-11-05,149.75845
2003-11-06,153.08642
2003-11-07,154.21363
2003-11-10,154.69673
2003-11-11,155.01879
2003-11-12,153.40848
2003-11-13,155.71659
2003-11-14,159.84970
2003-11-17,155.55556
2003-11-18,157.05851
2003-11-19,161.72840
2003-11-20,160.38647
2003-11-21,159.90338
2003-11-24,150.24155
2003-11-25,148.25550
2003-11-26,151.52979
2003-11-27,155.12614
2003-11-28,155.39452
2003-12-01,151.20773
2003-12-02,156.19968
2003-12-03,157.05851
2003-12-04,157.00483
2003-12-05,154.96511
2003-12-08,163.82179
2003-12-09,162.47987
2003-12-10,161.13795
2003-12-11,159.90338
2003-12-12,162.31884
2003-12-15,165.80784
2003-12-16,164.46592
2003-12-17,166.45196
2003-12-18,165.27107
2003-12-19,166.55931
2003-12-22,154.48202
2003-12-23,151.90553
2003-12-24,158.07837
2003-12-25,.
2003-12-26,.
2003-12-29,156.57542
2003-12-30,161.56736
2003-12-31,162.64090
2004-01-01,.
2004-01-02,158.61514
2004-01-05,173.37627
2004-01-06,167.47182
2004-01-07,166.34461
2004-01-08,166.98873
2004-01-09,171.28288
2004-01-12,168.59903
2004-01-13,174.71820
2004-01-14,170.90714
2004-01-15,168.70639
2004-01-16,167.79388
2004-01-19,169.99463
2004-01-20,173.16157
2004-01-21,171.49758
2004-01-22,168.65271
2004-01-23,172.19538
2004-01-26,167.20344
2004-01-27,166.66667
2004-01-28,165.16371
2004-01-29,158.18572
2004-01-30,158.50778
2004-02-02,162.64090
2004-02-03,161.40633
2004-02-04,159.04455
2004-02-05,155.77026
2004-02-06,157.05851
2004-02-09,156.19968
2004-02-10,161.35266
2004-02-11,162.80193
2004-02-12,161.94310
2004-02-13,166.18357
2004-02-16,166.82770
2004-02-17,168.70639
2004-02-18,169.45786
2004-02-19,169.77992
2004-02-20,167.57917
2004-02-23,171.17552
2004-02-24,169.61889
2004-02-25,174.23510
2004-02-26,174.18143
2004-02-27,176.81159
2004-03-01,178.95867
2004-03-02,183.30649
2004-03-03,178.85132
2004-03-04,179.54911
2004-03-05,184.64842
2004-03-08,183.95062
2004-03-09,180.99839
2004-03-10,176.22115
2004-03-11,178.31455
2004-03-12,175.84541
2004-03-15,184.59474
2004-03-16,186.36608
2004-03-17,187.60064
2004-03-18,184.80945
2004-03-19,184.27268
2004-03-22,180.19324
2004-03-23,184.64842
2004-03-24,183.25282
2004-03-25,178.85132
2004-03-26,174.50349
2004-03-29,171.98068
2004-03-30,177.34836
2004-03-31,173.32260
2004-04-01,174.93290
2004-04-02,167.41814
2004-04-05,167.31079
2004-04-06,168.97477
2004-04-07,177.50939
2004-04-08,182.39399
2004-04-09,182.66237
2004-04-12,185.23886
2004-04-13,183.30649
2004-04-14,180.03221
2004-04-15,180.99839
2004-04-16,181.69619
2004-04-19,186.31240
2004-04-20,180.13956
2004-04-21,178.36822
2004-04-22,178.42190
2004-04-23,181.32045
2004-04-26,183.46753
2004-04-27,183.09179
2004-04-28,187.97638
2004-04-29,186.04402
2004-04-30,189.10360
2004-05-03,187.70800
2004-05-04,193.61245
2004-05-05,196.34997
2004-05-06,198.87279
2004-05-07,199.94632
2004-05-10,192.32421
2004-05-11,198.44337
2004-05-12,203.70370
2004-05-13,205.58239
2004-05-14,209.55448
2004-05-17,208.69565
2004-05-18,206.28019
2004-05-19,205.85078
2004-05-20,208.74933
2004-05-21,201.82501
2004-05-24,210.52067
2004-05-25,206.44122
2004-05-26,204.24047
2004-05-27,198.76543
2004-05-28,198.60440
2004-05-31,198.60440
2004-06-01,209.60816
2004-06-02,203.91841
2004-06-03,194.63231
2004-06-04,193.07568
2004-06-07,190.92861
2004-06-08,190.39184
2004-06-09,186.20505
2004-06-10,191.89479
2004-06-11,189.10360
2004-06-14,189.04992
2004-06-15,186.04402
2004-06-16,185.50725
2004-06-17,190.98229
2004-06-18,190.17713
2004-06-21,186.90284
2004-06-22,187.60064
2004-06-23,186.84917
2004-06-24,186.31240
2004-06-25,183.84326
2004-06-28,178.42190
2004-06-29,175.04026
2004-06-30,178.31455
2004-07-01,190.98229
2004-07-02,189.80140
2004-07-05,191.78744
2004-07-06,195.75953
2004-07-07,191.19699
2004-07-08,199.30220
2004-07-09,201.71766
2004-07-12,202.52281
2004-07-13,196.88674
2004-07-14,201.34192
2004-07-15,206.17284
2004-07-16,206.60225
2004-07-19,209.71551
2004-07-20,209.12507
2004-07-21,206.54858
2004-07-22,210.19860
2004-07-23,212.50671
2004-07-26,213.36554
2004-07-27,215.19055
2004-07-28,220.50456
2004-07-29,219.69941
2004-07-30,222.59796
2004-08-02,221.95384
2004-08-03,224.47665
2004-08-04,224.10091
2004-08-05,228.07300
2004-08-06,228.82448
2004-08-09,231.93773
2004-08-10,228.12668
2004-08-11,227.85829
2004-08-12,233.49436
2004-08-13,236.87601
2004-08-16,238.05690
2004-08-17,236.44659
2004-08-18,236.82233
2004-08-19,240.68706
2004-08-20,244.01503
2004-08-23,238.27160
2004-08-24,230.75684
2004-08-25,227.53623
2004-08-26,218.19646
2004-08-27,218.57220
2004-08-30,218.89426
2004-08-31,213.63392
2004-09-01,219.86044
2004-09-02,227.53623
2004-09-03,220.45089
2004-09-06,216.85454
2004-09-07,215.72732
2004-09-08,214.22437
2004-09-09,222.49061
2004-09-10,220.23618
2004-09-13,218.08910
2004-09-14,221.90016
2004-09-15,225.60386
2004-09-16,218.35749
2004-09-17,231.23994
2004-09-20,234.03113
2004-09-21,239.18411
2004-09-22,245.08857
2004-09-23,249.75845
2004-09-24,247.61138
2004-09-27,251.58347
2004-09-28,255.07246
2004-09-29,249.81213
2004-09-30,256.36071
2004-10-01,251.52979
2004-10-04,252.22759
2004-10-05,252.81804
2004-10-06,257.38057
2004-10-07,262.90929
2004-10-08,265.21739
2004-10-11,272.41009
2004-10-12,275.25497
2004-10-13,270.63875
2004-10-14,275.41600
2004-10-15,273.85937
2004-10-18,263.87547
2004-10-19,264.14385
2004-10-20,272.57112
2004-10-21,274.07407
2004-10-22,280.62265
2004-10-25,277.40204
2004-10-26,279.33441
2004-10-27,268.33065
2004-10-28,262.37252
2004-10-29,258.50778
2004-11-01,251.42244
2004-11-02,248.25550
2004-11-03,247.66506
2004-11-04,243.26355
2004-11-05,238.16425
2004-11-08,240.36500
2004-11-09,232.25980
2004-11-10,228.50242
2004-11-11,226.62373
2004-11-12,221.84648
2004-11-15,211.05743
2004-11-16,217.28395
2004-11-17,216.15674
2004-11-18,219.00161
2004-11-19,226.99946
2004-11-22,226.83843
2004-11-23,230.97155
2004-11-24,228.77080
2004-11-25,231.45464
2004-11-26,230.11272
2004-11-29,236.44659
2004-11-30,237.41278
2004-12-01,221.09501
2004-12-02,206.60225
2004-12-03,207.03167
2004-12-06,206.28019
2004-12-07,199.19485
2004-12-08,198.06763
2004-12-09,205.74342
2004-12-10,199.89265
2004-12-13,197.36983
2004-12-14,198.76543
2004-12-15,222.92002
2004-12-16,222.70531
2004-12-17,231.13258
2004-12-20,229.03918
2004-12-21,229.52228
2004-12-22,217.06924
2004-12-23,216.26409
2004-12-24,212.56039
2004-12-27,212.56039
2004-12-28,215.99571
2004-12-29,208.96404
2004-12-30,213.63392
2004-12-31,216.74718
2005-01-03,.
2005-01-04,218.73323
2005-01-05,220.07515
2005-01-06,232.15244
2005-01-07,232.31347
2005-01-10,239.98926
2005-01-11,233.22598
2005-01-12,234.83629
2005-01-13,245.62534
2005-01-14,242.94149
2005-01-17,242.08266
2005-01-18,242.51208
2005-01-19,242.40472
2005-01-20,236.50027
2005-01-21,246.26946
2005-01-24,245.51798
2005-01-25,247.66506
2005-01-26,246.59152
2005-01-27,249.65110
2005-01-28,240.20397
2005-01-31,238.91573
2005-02-01,242.19002
2005-02-02,237.09071
2005-02-03,231.50832
2005-02-04,232.20612
2005-02-07,229.20021
2005-02-08,229.68331
2005-02-09,228.07300
2005-02-10,236.39291
2005-02-11,238.37896
2005-02-14,238.91573
2005-02-15,241.06280
2005-02-16,243.80032
2005-02-17,243.80032
2005-02-18,246.16210
2005-02-21,247.39667
2005-02-22,255.50188
2005-02-23,258.50778
2005-02-24,264.30488
2005-02-25,268.65271
2005-02-28,269.08213
2005-03-01,270.90714
2005-03-02,274.02040
2005-03-03,283.89694
2005-03-04,279.65647
2005-03-07,278.42190
2005-03-08,286.04402
2005-03-09,290.44552
2005-03-10,284.70209
2005-03-11,285.29254
2005-03-14,288.13741
2005-03-15,289.69404
2005-03-16,293.12936
2005-03-17,300.75148
2005-03-18,300.42941
2005-03-21,299.46323
2005-03-22,297.31616
2005-03-23,276.54321
2005-03-24,280.99839
2005-03-25,.
2005-03-28,277.77778
2005-03-29,276.00644
2005-03-30,271.76597
2005-03-31,285.66828
2005-04-01,290.60655
2005-04-04,300.16103
2005-04-05,292.69995
2005-04-06,290.28449
2005-04-07,282.17928
2005-04-08,278.20719
2005-04-11,274.87923
2005-04-12,276.59689
2005-04-13,266.61299
2005-04-14,269.51154
2005-04-15,265.80784
2005-04-18,260.76221
2005-04-19,272.62480
2005-04-20,276.59689
2005-04-21,277.67042
2005-04-22,287.22491
2005-04-25,285.02415
2005-04-26,281.64251
2005-04-27,275.30864
2005-04-28,272.35641
2005-04-29,271.65862
2005-05-02,273.16157
2005-05-03,265.59313
2005-05-04,270.31669
2005-05-05,267.36447
2005-05-06,266.77402
2005-05-09,266.82770
2005-05-10,271.65862
2005-05-11,262.53355
2005-05-12,254.42834
2005-05-13,251.47611
2005-05-16,249.16801
2005-05-17,253.94525
2005-05-18,254.15996
2005-05-19,251.85185
2005-05-20,251.79817
2005-05-23,253.78422
2005-05-24,253.83790
2005-05-25,264.30488
2005-05-26,266.82770
2005-05-27,265.27107
2005-05-30,264.78798
2005-05-31,264.62695
2005-06-01,270.85346
2005-06-02,275.36232
2005-06-03,278.58293
2005-06-06,282.39399
2005-06-07,277.07998
2005-06-08,278.69028
2005-06-09,275.68438
2005-06-10,279.01235
2005-06-13,279.11970
2005-06-14,287.27858
2005-06-15,290.49919
2005-06-16,291.46538
2005-06-17,305.52872
2005-06-20,306.49490
2005-06-21,307.89050
2005-06-22,300.91251
2005-06-23,306.11916
2005-06-24,307.08535
2005-06-27,314.00966
2005-06-28,309.98390
2005-06-29,297.47719
2005-06-30,297.15513
2005-07-01,302.79120
2005-07-04,306.65593
2005-07-05,310.57434
2005-07-06,313.36554
2005-07-07,308.91036
2005-07-08,316.69351
2005-07-11,301.12721
2005-07-12,316.42512
2005-07-13,313.09716
2005-07-14,304.83092
2005-07-15,305.85078
2005-07-18,301.93237
2005-07-19,304.61621
2005-07-20,302.68384
2005-07-21,298.38969
2005-07-22,305.85078
2005-07-25,308.69565
2005-07-26,314.43908
2005-07-27,313.15083
2005-07-28,312.82877
2005-07-29,320.82662
2005-08-01,325.06710
2005-08-02,322.75899
2005-08-03,322.27590
2005-08-04,325.38916
2005-08-05,325.97960
2005-08-08,335.80247
2005-08-09,337.03704
2005-08-10,342.29737
2005-08-11,353.73054
2005-08-12,361.03060
2005-08-15,357.91734
2005-08-16,349.43639
2005-08-17,340.36500
2005-08-18,331.45464
2005-08-19,344.65915
2005-08-22,353.56951
2005-08-23,349.75845
2005-08-24,350.24155
2005-08-25,353.62319
2005-08-26,355.50188
2005-08-29,347.66506
2005-08-30,355.07246
2005-08-31,358.56146
2005-09-01,358.50778
2005-09-02,353.99893
2005-09-05,344.39077
2005-09-06,344.39077
2005-09-07,341.38486
2005-09-08,330.97155
2005-09-09,336.12453
2005-09-12,325.76490
2005-09-13,329.09286
2005-09-14,331.18626
2005-09-15,332.25980
2005-09-16,324.63768
2005-09-19,343.74665
2005-09-20,338.05690
2005-09-21,345.19592
2005-09-22,346.96726
2005-09-23,333.70907
2005-09-26,331.34729
2005-09-27,335.80247
2005-09-28,337.14439
2005-09-29,332.90392
2005-09-30,331.18626
2005-10-03,330.86420
2005-10-04,317.60601
2005-10-05,318.46484
2005-10-06,307.03167
2005-10-07,307.51476
2005-10-10,306.01181
2005-10-11,311.86259
2005-10-12,321.57810
2005-10-13,319.26999
2005-10-14,313.74128
2005-10-17,321.04133
2005-10-18,315.88835
2005-10-19,312.02362
2005-10-20,306.17284
2005-10-21,305.63607
2005-10-24,309.39345
2005-10-25,315.19055
2005-10-26,314.33172
2005-10-27,311.86259
2005-10-28,319.21632
2005-10-31,313.84863
2005-11-01,304.29415
2005-11-02,314.17069
2005-11-03,319.64573
2005-11-04,324.63768
2005-11-07,312.34568
2005-11-08,310.73537
2005-11-09,309.76919
2005-11-10,299.78529
2005-11-11,291.46538
2005-11-14,290.39184
2005-11-15,292.27053
2005-11-16,288.13741
2005-11-17,288.78154
2005-11-18,283.62856
2005-11-21,286.41975
2005-11-22,290.98229
2005-11-23,288.40580
2005-11-24,286.68814
2005-11-25,285.29254
2005-11-28,284.00429
2005-11-29,285.77563
2005-11-30,285.82931
2005-12-01,287.97638
2005-12-02,294.73967
2005-12-05,300.85883
2005-12-06,298.87279
2005-12-07,296.13527
2005-12-08,301.98604
2005-12-09,306.92432
2005-12-12,307.19270
2005-12-13,317.55233
2005-12-14,319.86044
2005-12-15,320.28986
2005-12-16,311.91626
2005-12-19,301.07354
2005-12-20,301.01986
2005-12-21,300.85883
2005-12-22,307.56844
2005-12-23,302.09340
2005-12-26,303.48900
2005-12-27,.
2005-12-28,305.47504
2005-12-29,309.82287
2005-12-30,313.15083
2006-01-02,.
2006-01-03,330.16640
2006-01-04,328.77080
2006-01-05,331.07890
2006-01-06,335.10467
2006-01-09,335.53408
2006-01-10,334.51422
2006-01-11,330.32743
2006-01-12,337.89587
2006-01-13,330.54214
2006-01-16,334.62158
2006-01-17,339.34514
2006-01-18,341.38486
2006-01-19,341.59957
2006-01-20,348.47021
2006-01-23,346.53784
2006-01-24,342.56575
2006-01-25,336.07085
2006-01-26,337.78851
2006-01-27,348.63124
2006-01-30,349.65110
2006-01-31,339.18411
2006-02-01,352.33494
2006-02-02,340.79442
2006-02-03,335.69512
2006-02-06,339.88191
2006-02-07,330.86420
2006-02-08,326.46269
2006-02-09,325.81857
2006-02-10,320.23618
2006-02-13,317.55233
2006-02-14,312.77509
2006-02-15,309.55448
2006-02-16,304.77724
2006-02-17,313.15083
2006-02-20,322.32958
2006-02-21,318.57220
2006-02-22,315.13688
2006-02-23,315.13688
2006-02-24,322.75899
2006-02-27,319.05529
2006-02-28,320.88030
2006-03-01,328.07300
2006-03-02,334.24584
2006-03-03,336.50027
2006-03-06,329.62963
2006-03-07,320.93398
2006-03-08,313.58025
2006-03-09,315.72732
2006-03-10,316.90821
2006-03-13,327.37520
2006-03-14,334.88996
2006-03-15,338.80837
2006-03-16,333.17230
2006-03-17,341.06280
2006-03-20,334.40687
2006-03-21,321.84648
2006-03-22,328.66345
2006-03-23,331.50832
2006-03-24,336.98336
2006-03-27,335.96350
2006-03-28,345.19592
2006-03-29,348.25550
2006-03-30,353.99893
2006-03-31,354.58937
2006-04-03,361.13795
2006-04-04,353.89157
2006-04-05,358.23940
2006-04-06,362.74826
2006-04-07,360.22544
2006-04-10,366.07622
2006-04-11,367.79388
2006-04-12,373.26892
2006-04-13,372.46377
2006-04-14,.
2006-04-17,.
2006-04-18,380.94471
2006-04-19,390.17713
2006-04-20,389.53301
2006-04-21,396.88674
2006-04-24,396.99410
2006-04-25,391.08964
2006-04-26,394.31025
2006-04-27,385.34622
2006-04-28,387.27858
2006-05-01,393.82716
2006-05-02,399.62426
2006-05-03,395.75953
2006-05-04,385.61460
2006-05-05,382.28663
2006-05-08,366.39828
2006-05-09,378.95867
2006-05-10,374.82555
2006-05-11,387.54697
2006-05-12,382.71605
2006-05-15,368.70639
2006-05-16,368.54536
2006-05-17,362.42619
2006-05-18,361.72840
2006-05-19,359.25926
2006-05-22,357.05851
2006-05-23,370.20934
2006-05-24,367.41814
2006-05-25,367.74020
2006-05-26,375.09393
2006-05-29,371.22920
2006-05-30,374.77187
2006-05-31,362.69458
2006-06-01,369.13580
2006-06-02,367.25711
2006-06-05,371.06817
2006-06-06,366.34461
2006-06-07,360.54750
2006-06-08,352.97907
2006-06-09,371.06817
2006-06-12,368.33065
2006-06-13,352.49597
2006-06-14,351.69082
2006-06-15,354.48202
2006-06-16,348.95330
2006-06-19,356.41439
2006-06-20,362.69458
2006-06-21,365.91519
2006-06-22,373.59098
2006-06-23,375.25497
2006-06-26,374.93290
2006-06-27,382.50134
2006-06-28,385.18519
2006-06-29,391.94847
2006-06-30,392.91465
2006-07-03,396.88674
2006-07-04,392.75362
2006-07-05,391.19699
2006-07-06,392.48524
2006-07-07,397.96028
2006-07-10,388.56683
2006-07-11,392.59259
2006-07-12,392.05582
2006-07-13,403.81106
2006-07-14,408.64198
2006-07-17,403.22061
2006-07-18,404.29415
2006-07-19,384.43371
2006-07-20,389.47933
2006-07-21,391.62641
2006-07-24,386.95652
2006-07-25,389.10360
2006-07-26,395.92056
2006-07-27,404.50886
2006-07-28,396.94042
2006-07-31,401.23457
2006-08-01,410.03757
2006-08-02,416.69351
2006-08-03,409.44713
2006-08-04,410.78905
2006-08-07,417.71337
2006-08-08,418.30381
2006-08-09,420.07515
2006-08-10,406.28019
2006-08-11,403.59635
2006-08-14,396.02791
2006-08-15,394.90070
2006-08-16,390.06978
2006-08-17,377.99249
2006-08-18,382.71605
2006-08-21,388.72786
2006-08-22,386.79549
2006-08-23,381.74987
2006-08-24,383.25282
2006-08-25,389.58669
2006-08-28,372.73215
2006-08-29,359.68867
2006-08-30,360.44015
2006-08-31,363.17767
2006-09-01,378.36822
2006-09-04,368.33065
2006-09-05,353.94525
2006-09-06,351.10038
2006-09-07,346.32313
2006-09-08,345.14224
2006-09-11,334.99732
2006-09-12,334.03113
2006-09-13,328.93183
2006-09-14,326.08696
2006-09-15,323.29576
2006-09-18,329.95169
2006-09-19,335.58776
2006-09-20,317.17660
2006-09-21,318.14278
2006-09-22,315.67364
2006-09-25,310.73537
2006-09-26,314.17069
2006-09-27,309.17874
